Drug,Disease,Phases,Status,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality
paroxetine,dementia,PHASE4,COMPLETED,0.20436280137772675,0.039640948131509625,0.0017132761657888248,0.5713197486193106,0.0016887180755304468
gonadotropin-releasing hormone,down syndrome,PHASE2; PHASE3,RECRUITING,0.1423650975889782,0.03650294668843465,0.0028315292421188867,0.8541830579596118,0.001123138481318043
gonadotropin-releasing hormone,down syndrome,PHASE2; PHASE3,RECRUITING,0.1423650975889782,0.03650294668843465,0.0028315292421188867,0.8541830579596118,0.001123138481318043
saline solution,down syndrome,PHASE2; PHASE3,RECRUITING,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
gonadotropin-releasing hormone,alzheimer disease,PHASE2; PHASE3,RECRUITING,0.1423650975889782,0.03650294668843465,0.0028315292421188867,0.8541830579596118,0.001123138481318043
gonadotropin-releasing hormone,alzheimer disease,PHASE2; PHASE3,RECRUITING,0.1423650975889782,0.03650294668843465,0.0028315292421188867,0.8541830579596118,0.001123138481318043
saline solution,alzheimer disease,PHASE2; PHASE3,RECRUITING,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
gonadotropin-releasing hormone,olfaction disorders,PHASE2; PHASE3,RECRUITING,0.1423650975889782,0.03650294668843465,0.0028315292421188867,0.8541830579596118,0.001123138481318043
gonadotropin-releasing hormone,olfaction disorders,PHASE2; PHASE3,RECRUITING,0.1423650975889782,0.03650294668843465,0.0028315292421188867,0.8541830579596118,0.001123138481318043
saline solution,olfaction disorders,PHASE2; PHASE3,RECRUITING,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
methylphenidate,alzheimer disease,PHASE3,COMPLETED,0.3742824339839265,0.07292943293688715,0.0071845615593371,0.3817649834827749,0.002764320635225775
donepezil,alzheimer disease,PHASE4,COMPLETED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
methylphenidate,alzheimer disease,PHASE2,COMPLETED,0.3742824339839265,0.07292943293688715,0.0071845615593371,0.3817649834827749,0.002764320635225775
selegiline,tobacco use disorder,PHASE2,COMPLETED,0.006888633754305396,0.001616489512380106,0.0,1.0,0.0002154069612049149
donepezil,alzheimer disease,PHASE2,TERMINATED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
rosiglitazone,alzheimer disease,PHASE3,COMPLETED,0.49942594718714123,0.09787775464345418,0.00964745482193621,0.3311510143545739,0.004564691635596756
dasatinib,alzheimer disease,PHASE2,ACTIVE_NOT_RECRUITING,0.2330654420206659,0.04859959119951216,0.002198995182935631,0.5051943618007121,0.0017060385982621093
quercetin,alzheimer disease,PHASE2,ACTIVE_NOT_RECRUITING,0.12973593570608496,0.03535120209786523,0.0,1.0,0.000808357002295873
donepezil,alzheimer disease,PHASE4,TERMINATED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
fluorodeoxyglucose f18,alzheimer disease,PHASE2,COMPLETED,0.1756601607347876,0.040806657322478415,0.0009536701626194629,0.683780529755762,0.0012324462981372522
fluorodeoxyglucose f18,frontotemporal dementia,PHASE2,COMPLETED,0.1756601607347876,0.040806657322478415,0.0009536701626194629,0.683780529755762,0.0012324462981372522
galantamine,tobacco use disorder,PHASE2,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
aripiprazole,alzheimer disease,PHASE3,COMPLETED,0.2502870264064294,0.05586490261492659,0.0009937737074885062,0.565002325286433,0.002091803453829229
sirolimus,alzheimer disease,PHASE2,RECRUITING,0.36624569460390355,0.07120099485942542,0.0077235095333483,0.3576822223536602,0.003862940011879143
dicloxacillin,alzheimer disease,PHASE3,RECRUITING,0.14121699196326062,0.03638887400262266,0.00035672421282262513,0.875916300146608,0.0009643879074667093
donepezil,alzheimer disease,PHASE4,TERMINATED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
metformin,insulin resistance,PHASE4,TERMINATED,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
metformin,diabetes mellitus,PHASE4,TERMINATED,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
donepezil,amblyopia,PHASE4,COMPLETED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
escitalopram,dementia,PHASE3,ACTIVE_NOT_RECRUITING,0.4672789896670494,0.08593877831784737,0.010989291229321067,0.3220004599314944,0.004235666029471785
melatonin,post-acute covid-19 syndrome,PHASE2,RECRUITING,0.40642939150401836,0.08275271085800046,0.006161434066669626,0.39535218706486774,0.00357334426766356
melatonin,post-acute covid-19 syndrome,PHASE2,RECRUITING,0.40642939150401836,0.08275271085800046,0.006161434066669626,0.39535218706486774,0.00357334426766356
donepezil,alzheimer disease,PHASE4,COMPLETED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
salmine,alzheimer disease,PHASE2,COMPLETED,0.4293915040183697,0.08411027591690404,0.01206263856831215,0.3461455749738355,0.0042825138750898556
insulin detemir,alzheimer disease,PHASE2,COMPLETED,0.28702640642939153,0.06644347929937691,0.0011227620262558578,0.5389558232931727,0.0022738652808850517
insulin,alzheimer disease,PHASE2,COMPLETED,0.25947187141216993,0.05830769998773176,0.0019471970920631263,0.5212979351032448,0.002193875128732608
donepezil,multiple sclerosis,PHASE3,WITHDRAWN,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
glucose,multiple sclerosis,PHASE3,WITHDRAWN,0.2066590126291619,0.04646193769617698,0.0015027256801056488,0.5857852265673494,0.0015786858599229716
galantamine,alzheimer disease,PHASE4,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
memantine,alzheimer disease,PHASE4,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
rivastigmine,alzheimer disease,PHASE4,COMPLETED,0.3559127439724455,0.07197111579602912,0.005120680846812796,0.4290426975675958,0.0028975128496209583
galantamine,alzheimer disease,PHASE4,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
rivastigmine,alzheimer disease,PHASE4,COMPLETED,0.3559127439724455,0.07197111579602912,0.005120680846812796,0.4290426975675958,0.0028975128496209583
memantine,alzheimer disease,PHASE4,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
angiotensin receptor antagonists,hypertension,PHASE2; PHASE3,COMPLETED,0.18484500574052815,0.03994452232478339,0.000504079358503283,0.639751552795031,0.001201593195124512
losartan,hypertension,PHASE2; PHASE3,COMPLETED,0.29161882893226176,0.06310798889530031,0.0012720193186353972,0.5069247766954031,0.0030455092232533915
calcium channel blockers,hypertension,PHASE2; PHASE3,COMPLETED,0.11251435132032148,0.026912926395439393,0.0,1.0,0.0007414521804152459
amlodipine,hypertension,PHASE2; PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
dexmedetomidine,delirium,PHASE4,RECRUITING,0.3157290470723307,0.05829866584726339,0.008025591861895763,0.35439946914399467,0.0031149757801496258
clonidine,delirium,PHASE4,RECRUITING,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
dexmedetomidine,frailty,PHASE4,RECRUITING,0.3157290470723307,0.05829866584726339,0.008025591861895763,0.35439946914399467,0.0031149757801496258
clonidine,frailty,PHASE4,RECRUITING,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
estrogens,alzheimer disease,PHASE2,COMPLETED,0.29965556831228474,0.06649716747068196,0.001564939122283681,0.49050987326849393,0.0025583074935687645
rosiglitazone,alzheimer disease,PHASE2,COMPLETED,0.49942594718714123,0.09787775464345418,0.00964745482193621,0.3311510143545739,0.004564691635596756
escitalopram,alzheimer disease,PHASE2; PHASE3,COMPLETED,0.4672789896670494,0.08593877831784737,0.010989291229321067,0.3220004599314944,0.004235666029471785
memantine,alzheimer disease,PHASE2; PHASE3,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
mirtazapine,dementia,PHASE3,COMPLETED,0.3019517795637199,0.05577816632295795,0.004959340398848587,0.43546280440019736,0.002605198544143726
formoterol fumarate,alzheimer disease,PHASE2,WITHDRAWN,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
formoterol fumarate,communication disorders,PHASE2,WITHDRAWN,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
simvastatin,alzheimer disease,PHASE2,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
arginine,alzheimer disease,PHASE2,COMPLETED,0.26980482204362805,0.06113389079886707,0.0011723317606356918,0.5416257501363885,0.0019197919823016624
saline solution,subarachnoid hemorrhage,PHASE2; PHASE3,COMPLETED,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
saline solution,intracranial aneurysm,PHASE2; PHASE3,COMPLETED,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
risperidone,dementia,PHASE3,COMPLETED,0.2468427095292767,0.05531402462888638,0.0009201803978211218,0.5767876548576396,0.0021824287520443566
risperidone,alzheimer disease,PHASE3,COMPLETED,0.2468427095292767,0.05531402462888638,0.0009201803978211218,0.5767876548576396,0.0021824287520443566
risperidone,dementia,PHASE3,COMPLETED,0.2468427095292767,0.05531402462888638,0.0009201803978211218,0.5767876548576396,0.0021824287520443566
levetiracetam,alzheimer disease,PHASE2,RECRUITING,0.2835820895522388,0.05663735063859228,0.0028879596005526357,0.4776669629044469,0.0028241254608448556
levetiracetam,alzheimer disease,PHASE2,RECRUITING,0.2835820895522388,0.05663735063859228,0.0028879596005526357,0.4776669629044469,0.0028241254608448556
levetiracetam,alzheimer disease,PHASE2,RECRUITING,0.2835820895522388,0.05663735063859228,0.0028879596005526357,0.4776669629044469,0.0028241254608448556
galantamine,tobacco use disorder,PHASE2,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
memantine,dementia,PHASE2,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
leuprolide,alzheimer disease,PHASE2,COMPLETED,0.24569460390355913,0.05888719437548579,0.0011953369722526603,0.5858452898073802,0.001596474828003193
lithium carbonate,frontotemporal dementia,PHASE2,COMPLETED,0.006888633754305396,0.0015558012783469302,1.9571613499709754e-06,0.8,0.00023313072178341349
modafinil,sleep initiation and maintenance disorders,PHASE4,TERMINATED,0.2663605051664753,0.06355920834265208,0.0014129159554677035,0.5473204955963576,0.0018726684829807384
modafinil,alzheimer disease,PHASE4,TERMINATED,0.2663605051664753,0.06355920834265208,0.0014129159554677035,0.5473204955963576,0.0018726684829807384
indomethacin,alzheimer disease,PHASE3,COMPLETED,0.13088404133180254,0.03560151374906863,3.878778541789621e-06,0.9886663561558764,0.0008196643819356875
levetiracetam,epilepsy,PHASE4,COMPLETED,0.2835820895522388,0.05663735063859228,0.0028879596005526357,0.4776669629044469,0.0028241254608448556
memantine,alzheimer disease,PHASE4,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
memantine,alzheimer disease,PHASE4,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
insulin aspart,alzheimer disease,PHASE1; PHASE2,COMPLETED,0.2365097588978186,0.054960759462830744,0.0008497639051408008,0.5783092588207436,0.0018064926837875206
galantamine,alzheimer disease,PHASE3,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
galantamine,dementia,PHASE3,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
risperidone,dementia,PHASE3,COMPLETED,0.2468427095292767,0.05531402462888638,0.0009201803978211218,0.5767876548576396,0.0021824287520443566
risperidone,alzheimer disease,PHASE3,COMPLETED,0.2468427095292767,0.05531402462888638,0.0009201803978211218,0.5767876548576396,0.0021824287520443566
risperidone,rectal diseases,PHASE3,COMPLETED,0.2468427095292767,0.05531402462888638,0.0009201803978211218,0.5767876548576396,0.0021824287520443566
cilostazol,cerebral small vessel diseases,PHASE2; PHASE3,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
cilostazol,cerebral small vessel diseases,PHASE2; PHASE3,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
cilostazol,stroke,PHASE2; PHASE3,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
cilostazol,stroke,PHASE2; PHASE3,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
carvedilol,alzheimer disease,PHASE4,COMPLETED,0.346727898966705,0.07205779307167591,0.0050606545449413095,0.41466634397483004,0.002637046199755973
verapamil,hypertension,PHASE4,COMPLETED,0.12973593570608496,0.030223685462759078,0.00011533903129141628,0.8467130214917825,0.0008806293587653245
atenolol,hypertension,PHASE4,COMPLETED,0.15729047072330654,0.037331761746059525,0.00019577885413431457,0.7273507943323315,0.0012502017825995167
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
verapamil,coronary artery disease,PHASE4,COMPLETED,0.12973593570608496,0.030223685462759078,0.00011533903129141628,0.8467130214917825,0.0008806293587653245
atenolol,coronary artery disease,PHASE4,COMPLETED,0.15729047072330654,0.037331761746059525,0.00019577885413431457,0.7273507943323315,0.0012502017825995167
hydrochlorothiazide,coronary artery disease,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
donepezil,cocaine-related disorders,PHASE2,COMPLETED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
leuprolide,alzheimer disease,PHASE2,COMPLETED,0.24569460390355913,0.05888719437548579,0.0011953369722526603,0.5858452898073802,0.001596474828003193
donepezil,osteoporosis,PHASE2,RECRUITING,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
methylphenidate,diabetes mellitus,PHASE4,WITHDRAWN,0.3742824339839265,0.07292943293688715,0.0071845615593371,0.3817649834827749,0.002764320635225775
methylphenidate,alzheimer disease,PHASE4,WITHDRAWN,0.3742824339839265,0.07292943293688715,0.0071845615593371,0.3817649834827749,0.002764320635225775
methylphenidate,dementia,PHASE4,WITHDRAWN,0.3742824339839265,0.07292943293688715,0.0071845615593371,0.3817649834827749,0.002764320635225775
donepezil,alzheimer disease,PHASE2,TERMINATED,0.2629161882893226,0.05502720268909852,0.0032493887038416067,0.5130621313108098,0.002404182248138928
alpha-tocopherol,alzheimer disease,PHASE3,COMPLETED,0.13088404133180254,0.03536913124999424,5.515685791256295e-05,0.9832324173265021,0.0008438423313896841
alpha-tocopherol,down syndrome,PHASE3,COMPLETED,0.13088404133180254,0.03536913124999424,5.515685791256295e-05,0.9832324173265021,0.0008438423313896841
memantine,alzheimer disease,PHASE3,COMPLETED,0.2675086107921929,0.05545451890166776,0.004039387787822621,0.4983720586058902,0.002456249153702323
vitamin d,alzheimer disease,PHASE3,COMPLETED,0.38002296211251435,0.07777025587258679,0.004181873490985018,0.39296896457017305,0.003094311754579708
galantamine,alzheimer disease,PHASE3,TERMINATED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
galantamine,communication disorders,PHASE3,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
galantamine,nervous system diseases,PHASE3,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
galantamine,rectal diseases,PHASE3,COMPLETED,0.23421354764638347,0.05120581495852816,0.0013734823958616769,0.5959142277600695,0.0021448216771573687
